Pollster Name,Methodology,State,sample_size,Type of Voter,Candidate Favored,Percentage
Z to A Research,NA,Pennsylvania,613,lv,Kamala Harris,46
Z to A Research,NA,Pennsylvania,613,lv,Donald Trump,46
Z to A Research,NA,Pennsylvania,613,lv,Robert F. Kennedy,5
Z to A Research,NA,Wisconsin,518,lv,Kamala Harris,47
Z to A Research,NA,Wisconsin,518,lv,Donald Trump,47
Z to A Research,NA,Wisconsin,518,lv,Robert F. Kennedy,2
Z to A Research,NA,Wisconsin,518,lv,Chase Oliver,1
Z to A Research,NA,Wisconsin,518,lv,Jill Stein,0
YouGov,Online Panel,NA,1194,rv,Kamala Harris,46
YouGov,Online Panel,NA,1194,rv,Donald Trump,45
YouGov,Online Panel,NA,1194,rv,Cornel West,1
YouGov,Online Panel,NA,1194,rv,Jill Stein,1
YouGov,Online Panel,NA,1194,rv,Chase Oliver,1
YouGov,Online Panel,NA,1197,rv,Kamala Harris,47
YouGov,Online Panel,NA,1197,rv,Donald Trump,46
YouGov,Online Panel,NA,1788,a,Kamala Harris,39
YouGov,Online Panel,NA,1788,a,Donald Trump,36
YouGov,Online Panel,NA,1788,a,Robert F. Kennedy,7
YouGov,Online Panel,NA,1788,a,Cornel West,1
YouGov,Online Panel,NA,1788,a,Jill Stein,1
YouGov,Online Panel,NA,1788,a,Chase Oliver,1
YouGov,Online Panel,NA,1200,rv,Kamala Harris,44
YouGov,Online Panel,NA,1200,rv,Donald Trump,42
YouGov,Online Panel,NA,1200,rv,Robert F. Kennedy,6
YouGov,Online Panel,NA,1200,rv,Cornel West,0
YouGov,Online Panel,NA,1200,rv,Jill Stein,1
YouGov,Online Panel,NA,1200,rv,Chase Oliver,1
Change Research,Text-to-Web/Online Ad,NA,2626,rv,Kamala Harris,48
Change Research,Text-to-Web/Online Ad,NA,2626,rv,Donald Trump,43
Survey Center on American Life,Probability Panel,NA,5837,rv,Kamala Harris,45
Survey Center on American Life,Probability Panel,NA,5837,rv,Donald Trump,42
Cherry Communications,Live Phone,Florida,600,lv,Kamala Harris,45
Cherry Communications,Live Phone,Florida,600,lv,Donald Trump,52
Echelon Insights,Online Panel,NA,1031,lv,Kamala Harris,48
Echelon Insights,Online Panel,NA,1031,lv,Donald Trump,49
Echelon Insights,Online Panel,NA,1031,lv,Kamala Harris,47
Echelon Insights,Online Panel,NA,1031,lv,Donald Trump,45
Echelon Insights,Online Panel,NA,1031,lv,Robert F. Kennedy,4
Echelon Insights,Online Panel,NA,1031,lv,Jill Stein,1
Echelon Insights,Online Panel,NA,1031,lv,Chase Oliver,1
Echelon Insights,Online Panel,NA,1031,lv,Cornel West,0
Echelon Insights,Online Panel,NA,1031,lv,Kamala Harris,48
Echelon Insights,Online Panel,NA,1031,lv,Donald Trump,48
Echelon Insights,Online Panel,NA,1031,lv,Jill Stein,1
Echelon Insights,Online Panel,NA,1031,lv,Cornel West,1
Echelon Insights,Online Panel,NA,1031,lv,Chase Oliver,1
Echelon Insights,Online Panel,NA,1031,lv,Joe Biden,46
Echelon Insights,Online Panel,NA,1031,lv,Donald Trump,50
Morning Consult,Online Panel,NA,7818,rv,Kamala Harris,48
Morning Consult,Online Panel,NA,7818,rv,Donald Trump,44
Morning Consult,Online Panel,NA,6905,lv,Kamala Harris,50
Morning Consult,Online Panel,NA,6905,lv,Donald Trump,45
Florida Atlantic University PolCom Lab/Mainstreet Research,IVR/Online Panel,NA,929,rv,Kamala Harris,47
Florida Atlantic University PolCom Lab/Mainstreet Research,IVR/Online Panel,NA,929,rv,Donald Trump,42.7
Florida Atlantic University PolCom Lab/Mainstreet Research,IVR/Online Panel,NA,856,lv,Kamala Harris,49.1
Florida Atlantic University PolCom Lab/Mainstreet Research,IVR/Online Panel,NA,856,lv,Donald Trump,44.6
Leger,Online Panel,NA,908,a,Kamala Harris,50
Leger,Online Panel,NA,908,a,Donald Trump,46
Leger,Online Panel,NA,863,lv,Kamala Harris,50
Leger,Online Panel,NA,863,lv,Donald Trump,46
Kaplan Strategies,NA,NA,1257,rv,Kamala Harris,50
Kaplan Strategies,NA,NA,1257,rv,Donald Trump,46
Kaplan Strategies,NA,NA,1190,lv,Kamala Harris,52
Kaplan Strategies,NA,NA,1190,lv,Donald Trump,45
Morning Consult,Online Panel,NA,4000,rv,Kamala Harris,48
Morning Consult,Online Panel,NA,4000,rv,Donald Trump,44
Morning Consult,Online Panel,NA,9963,lv,Kamala Harris,50
Morning Consult,Online Panel,NA,9963,lv,Donald Trump,45
SoCal Strategies,Online Panel,Pennsylvania,800,rv,Kamala Harris,47
SoCal Strategies,Online Panel,Pennsylvania,800,rv,Donald Trump,47
SoCal Strategies,Online Panel,Pennsylvania,800,rv,Joe Biden,41
SoCal Strategies,Online Panel,Pennsylvania,800,rv,Donald Trump,46
SoCal Strategies,Online Panel,Pennsylvania,713,lv,Kamala Harris,47
SoCal Strategies,Online Panel,Pennsylvania,713,lv,Donald Trump,48
SoCal Strategies,Online Panel,Pennsylvania,713,lv,Joe Biden,43
SoCal Strategies,Online Panel,Pennsylvania,713,lv,Donald Trump,47
Morning Consult,Online Panel,NA,4000,rv,Kamala Harris,48
Morning Consult,Online Panel,NA,4000,rv,Donald Trump,44
Morning Consult,Online Panel,NA,9845,lv,Kamala Harris,50
Morning Consult,Online Panel,NA,9845,lv,Donald Trump,45
Angus Reid Global,Online Panel,NA,1758,rv,Kamala Harris,45
Angus Reid Global,Online Panel,NA,1758,rv,Donald Trump,40
Angus Reid Global,Online Panel,NA,1758,rv,Robert F. Kennedy,5
Angus Reid Global,Online Panel,NA,1758,rv,Kamala Harris,47
Angus Reid Global,Online Panel,NA,1758,rv,Donald Trump,42
ActiVote,App Panel,NA,1000,lv,Kamala Harris,52.6
ActiVote,App Panel,NA,1000,lv,Donald Trump,47.4
YouGov,Online Panel,Pennsylvania,500,a,Kamala Harris,43
YouGov,Online Panel,Pennsylvania,500,a,Donald Trump,42.5
YouGov,Online Panel,Pennsylvania,NA,lv,Kamala Harris,47
YouGov,Online Panel,Pennsylvania,NA,lv,Donald Trump,47
YouGov,Online Panel,Pennsylvania,500,a,Kamala Harris,43
YouGov,Online Panel,Pennsylvania,500,a,Donald Trump,41
YouGov,Online Panel,Pennsylvania,500,a,Robert F. Kennedy,3
YouGov,Online Panel,Pennsylvania,500,a,Jill Stein,1
YouGov,Online Panel,Pennsylvania,500,a,Cornel West,0
YouGov,Online Panel,Pennsylvania,500,a,Chase Oliver,0.5
YouGov,Online Panel,Pennsylvania,NA,lv,Kamala Harris,48
YouGov,Online Panel,Pennsylvania,NA,lv,Donald Trump,46
YouGov,Online Panel,Pennsylvania,NA,lv,Robert F. Kennedy,2
YouGov,Online Panel,Pennsylvania,NA,lv,Jill Stein,1
YouGov,Online Panel,Pennsylvania,NA,lv,Cornel West,0
YouGov,Online Panel,Pennsylvania,NA,lv,Chase Oliver,1
YouGov,Online Panel,Wisconsin,500,a,Kamala Harris,48
YouGov,Online Panel,Wisconsin,500,a,Donald Trump,42
YouGov,Online Panel,Wisconsin,NA,lv,Kamala Harris,51
YouGov,Online Panel,Wisconsin,NA,lv,Donald Trump,46
YouGov,Online Panel,Wisconsin,500,a,Kamala Harris,45
YouGov,Online Panel,Wisconsin,500,a,Donald Trump,40
YouGov,Online Panel,Wisconsin,500,a,Robert F. Kennedy,4
YouGov,Online Panel,Wisconsin,500,a,Jill Stein,0.5
YouGov,Online Panel,Wisconsin,500,a,Cornel West,1
YouGov,Online Panel,Wisconsin,500,a,Chase Oliver,0
YouGov,Online Panel,Wisconsin,NA,lv,Kamala Harris,49
YouGov,Online Panel,Wisconsin,NA,lv,Donald Trump,45
YouGov,Online Panel,Wisconsin,NA,lv,Robert F. Kennedy,1
YouGov,Online Panel,Wisconsin,NA,lv,Jill Stein,0
YouGov,Online Panel,Wisconsin,NA,lv,Cornel West,1
YouGov,Online Panel,Wisconsin,NA,lv,Chase Oliver,0
YouGov,Online Panel,Michigan,500,a,Kamala Harris,44
YouGov,Online Panel,Michigan,500,a,Donald Trump,43.5
YouGov,Online Panel,Michigan,NA,lv,Kamala Harris,47
YouGov,Online Panel,Michigan,NA,lv,Donald Trump,48
YouGov,Online Panel,Michigan,500,a,Kamala Harris,44
YouGov,Online Panel,Michigan,500,a,Donald Trump,41.5
YouGov,Online Panel,Michigan,500,a,Robert F. Kennedy,5
YouGov,Online Panel,Michigan,500,a,Jill Stein,0
YouGov,Online Panel,Michigan,500,a,Cornel West,1
YouGov,Online Panel,Michigan,500,a,Chase Oliver,0.5
YouGov,Online Panel,Michigan,NA,lv,Kamala Harris,47
YouGov,Online Panel,Michigan,NA,lv,Donald Trump,46
YouGov,Online Panel,Michigan,NA,lv,Robert F. Kennedy,4
YouGov,Online Panel,Michigan,NA,lv,Jill Stein,0
YouGov,Online Panel,Michigan,NA,lv,Cornel West,0
YouGov,Online Panel,Michigan,NA,lv,Chase Oliver,0
Public Policy Polling,IVR/Text-to-Web,Texas,725,rv,Kamala Harris,42
Public Policy Polling,IVR/Text-to-Web,Texas,725,rv,Donald Trump,45
Public Policy Polling,IVR/Text-to-Web,Texas,725,rv,Jill Stein,0
Public Policy Polling,IVR/Text-to-Web,Texas,725,rv,Robert F. Kennedy,6
Public Policy Polling,IVR/Text-to-Web,Texas,725,rv,Cornel West,1
Public Policy Polling,IVR/Text-to-Web,Texas,725,rv,Kamala Harris,44
Public Policy Polling,IVR/Text-to-Web,Texas,725,rv,Donald Trump,49
Public Policy Polling,IVR/Text-to-Web,Florida,837,rv,Kamala Harris,45
Public Policy Polling,IVR/Text-to-Web,Florida,837,rv,Donald Trump,48
Public Policy Polling,IVR/Text-to-Web,Florida,837,rv,Jill Stein,1
Public Policy Polling,IVR/Text-to-Web,Florida,837,rv,Robert F. Kennedy,2
Public Policy Polling,IVR/Text-to-Web,Florida,837,rv,Cornel West,1
Public Policy Polling,IVR/Text-to-Web,Florida,837,rv,Kamala Harris,47
Public Policy Polling,IVR/Text-to-Web,Florida,837,rv,Donald Trump,51
Emerson College,IVR/Online Panel/Text-to-Web,New Mexico,965,rv,Kamala Harris,53.6
Emerson College,IVR/Online Panel/Text-to-Web,New Mexico,965,rv,Donald Trump,46.4
Emerson College,IVR/Online Panel/Text-to-Web,New Mexico,965,rv,Kamala Harris,51
Emerson College,IVR/Online Panel/Text-to-Web,New Mexico,965,rv,Donald Trump,40.2
Emerson College,IVR/Online Panel/Text-to-Web,New Mexico,965,rv,Robert F. Kennedy,3.4
Emerson College,IVR/Online Panel/Text-to-Web,New Mexico,965,rv,Cornel West,0.2
Emerson College,IVR/Online Panel/Text-to-Web,New Mexico,965,rv,Jill Stein,0.3
Emerson College,IVR/Online Panel/Text-to-Web,New Mexico,965,rv,Chase Oliver,0.2
Quantus Polls and News,Online Panel,Virginia,629,rv,Kamala Harris,48.6
Quantus Polls and News,Online Panel,Virginia,629,rv,Donald Trump,45.8
TIPP Insights,Online Panel,Michigan,1001,rv,Kamala Harris,46.4
TIPP Insights,Online Panel,Michigan,1001,rv,Donald Trump,44.1
TIPP Insights,Online Panel,Michigan,741,lv,Kamala Harris,48.4
TIPP Insights,Online Panel,Michigan,741,lv,Donald Trump,46
TIPP Insights,Online Panel,Michigan,1001,rv,Kamala Harris,43.7
TIPP Insights,Online Panel,Michigan,1001,rv,Donald Trump,41.9
TIPP Insights,Online Panel,Michigan,1001,rv,Robert F. Kennedy,5.9
TIPP Insights,Online Panel,Michigan,1001,rv,Cornel West,1.2
TIPP Insights,Online Panel,Michigan,1001,rv,Jill Stein,1.1
TIPP Insights,Online Panel,Michigan,741,lv,Kamala Harris,46.8
TIPP Insights,Online Panel,Michigan,741,lv,Donald Trump,44.8
TIPP Insights,Online Panel,Michigan,741,lv,Robert F. Kennedy,5.1
TIPP Insights,Online Panel,Michigan,741,lv,Cornel West,0.7
TIPP Insights,Online Panel,Michigan,741,lv,Jill Stein,0.9
Morning Consult,Online Panel,NA,4000,rv,Kamala Harris,48
Morning Consult,Online Panel,NA,4000,rv,Donald Trump,44
Morning Consult,Online Panel,NA,9801,lv,Kamala Harris,50
Morning Consult,Online Panel,NA,9801,lv,Donald Trump,45
RMG Research,Online Panel,NA,2404,lv,Kamala Harris,49
RMG Research,Online Panel,NA,2404,lv,Donald Trump,49
RMG Research,Online Panel,NA,2404,lv,Kamala Harris,48
RMG Research,Online Panel,NA,2404,lv,Donald Trump,46
RMG Research,Online Panel,NA,2404,lv,Robert F. Kennedy,3
Outward Intelligence,Online Panel,NA,1867,lv,Kamala Harris,52
Outward Intelligence,Online Panel,NA,1867,lv,Donald Trump,48
Outward Intelligence,Online Panel,NA,1867,lv,Kamala Harris,50
Outward Intelligence,Online Panel,NA,1867,lv,Donald Trump,44
Outward Intelligence,Online Panel,NA,1867,lv,Robert F. Kennedy,5.2
Outward Intelligence,Online Panel,NA,1867,lv,Jill Stein,0.4
Outward Intelligence,Online Panel,NA,1867,lv,Cornel West,0.6
Outward Intelligence,Online Panel,NA,1867,lv,Chase Oliver,0.5
YouGov,Online Panel,NA,1835,a,Kamala Harris,44
YouGov,Online Panel,NA,1835,a,Donald Trump,40
ActiVote,App Panel,Pennsylvania,400,lv,Kamala Harris,51.1
ActiVote,App Panel,Pennsylvania,400,lv,Donald Trump,48.9
ActiVote,App Panel,Ohio,400,lv,Kamala Harris,43.8
ActiVote,App Panel,Ohio,400,lv,Donald Trump,56.2
ActiVote,App Panel,Missouri,400,lv,Kamala Harris,41.3
ActiVote,App Panel,Missouri,400,lv,Donald Trump,58.7
Redfield & Wilton Strategies,Online Panel,NA,1275,lv,Kamala Harris,47
Redfield & Wilton Strategies,Online Panel,NA,1275,lv,Donald Trump,44
Redfield & Wilton Strategies,Online Panel,NA,1275,lv,Robert F. Kennedy,3
Redfield & Wilton Strategies,Online Panel,NA,1275,lv,Chase Oliver,0
Redfield & Wilton Strategies,Online Panel,NA,1275,lv,Jill Stein,0
SurveyUSA/High Point University Survey Research Center,Online Panel,North Carolina,1053,rv,Kamala Harris,46
SurveyUSA/High Point University Survey Research Center,Online Panel,North Carolina,1053,rv,Donald Trump,45
SurveyUSA/High Point University Survey Research Center,Online Panel,North Carolina,941,lv,Kamala Harris,47
SurveyUSA/High Point University Survey Research Center,Online Panel,North Carolina,941,lv,Donald Trump,47
The Bullfinch Group,Online Panel,NA,1200,a,Kamala Harris,44
The Bullfinch Group,Online Panel,NA,1200,a,Donald Trump,39
The Bullfinch Group,Online Panel,NA,1200,a,Robert F. Kennedy,5
The Bullfinch Group,Online Panel,NA,1200,a,Cornel West,1
The Bullfinch Group,Online Panel,NA,1200,a,Jill Stein,1
The Bullfinch Group,Online Panel,NA,1200,a,Chase Oliver,1
The Bullfinch Group,Online Panel,NA,1000,rv,Kamala Harris,47
The Bullfinch Group,Online Panel,NA,1000,rv,Donald Trump,39
The Bullfinch Group,Online Panel,NA,1000,rv,Robert F. Kennedy,5
The Bullfinch Group,Online Panel,NA,1000,rv,Cornel West,1
The Bullfinch Group,Online Panel,NA,1000,rv,Jill Stein,1
The Bullfinch Group,Online Panel,NA,1000,rv,Chase Oliver,1
Morning Consult,Online Panel,NA,4000,rv,Kamala Harris,48
Morning Consult,Online Panel,NA,4000,rv,Donald Trump,45
Morning Consult,Online Panel,NA,9928,lv,Kamala Harris,49
Morning Consult,Online Panel,NA,9928,lv,Donald Trump,46
Fabrizio Ward,Online Panel/Text-to-Web,Michigan,400,lv,Kamala Harris,44
Fabrizio Ward,Online Panel/Text-to-Web,Michigan,400,lv,Donald Trump,43
Fabrizio Ward,Online Panel/Text-to-Web,Michigan,400,lv,Robert F. Kennedy,5
Fabrizio Ward,Online Panel/Text-to-Web,Michigan,400,lv,Kamala Harris,46
Fabrizio Ward,Online Panel/Text-to-Web,Michigan,400,lv,Donald Trump,48
Fabrizio Ward,Online Panel/Text-to-Web,Pennsylvania,400,lv,Kamala Harris,43
Fabrizio Ward,Online Panel/Text-to-Web,Pennsylvania,400,lv,Donald Trump,43
Fabrizio Ward,Online Panel/Text-to-Web,Pennsylvania,400,lv,Robert F. Kennedy,3
Fabrizio Ward,Online Panel/Text-to-Web,Pennsylvania,400,lv,Kamala Harris,46
Fabrizio Ward,Online Panel/Text-to-Web,Pennsylvania,400,lv,Donald Trump,47
Fabrizio Ward,Online Panel/Text-to-Web,Wisconsin,400,lv,Kamala Harris,47
Fabrizio Ward,Online Panel/Text-to-Web,Wisconsin,400,lv,Donald Trump,42
Fabrizio Ward,Online Panel/Text-to-Web,Wisconsin,400,lv,Robert F. Kennedy,4
Fabrizio Ward,Online Panel/Text-to-Web,Wisconsin,400,lv,Kamala Harris,49
Fabrizio Ward,Online Panel/Text-to-Web,Wisconsin,400,lv,Donald Trump,45
BK Strategies,Live Phone,Wisconsin,600,lv,Kamala Harris,48
BK Strategies,Live Phone,Wisconsin,600,lv,Donald Trump,45
ActiVote,App Panel,New York,400,lv,Kamala Harris,58.3
ActiVote,App Panel,New York,400,lv,Donald Trump,41.7
Morning Consult,Online Panel,NA,4000,rv,Kamala Harris,47
Morning Consult,Online Panel,NA,4000,rv,Donald Trump,45
Morning Consult,Online Panel,NA,10142,lv,Kamala Harris,49
Morning Consult,Online Panel,NA,10142,lv,Donald Trump,46
YouGov,Online Panel,NA,1371,rv,Kamala Harris,46
YouGov,Online Panel,NA,1371,rv,Donald Trump,43
YouGov,Online Panel,NA,1371,rv,Robert F. Kennedy,3
YouGov,Online Panel,NA,1371,rv,Cornel West,0
YouGov,Online Panel,NA,1371,rv,Jill Stein,0
Fairleigh Dickinson University,Live Phone/Text-to-Web,NA,801,rv,Kamala Harris,50
Fairleigh Dickinson University,Live Phone/Text-to-Web,NA,801,rv,Donald Trump,43
"Fabrizio, Lee & Associates/Impact Research",Live Phone,Maryland,600,lv,Kamala Harris,59
"Fabrizio, Lee & Associates/Impact Research",Live Phone,Maryland,600,lv,Donald Trump,29
"Fabrizio, Lee & Associates/Impact Research",Live Phone,Maryland,600,lv,Robert F. Kennedy,5
"Fabrizio, Lee & Associates/Impact Research",Live Phone,Maryland,600,lv,Jill Stein,1
"Fabrizio, Lee & Associates/Impact Research",Live Phone,Maryland,600,lv,Chase Oliver,1
"Fabrizio, Lee & Associates/Impact Research",Live Phone,Maryland,600,lv,Kamala Harris,64
"Fabrizio, Lee & Associates/Impact Research",Live Phone,Maryland,600,lv,Donald Trump,32
Spry Strategies,IVR/Text-to-Web,Arizona,600,lv,Kamala Harris,47.6
Spry Strategies,IVR/Text-to-Web,Arizona,600,lv,Donald Trump,48.7
Spry Strategies,IVR/Text-to-Web,Arizona,600,lv,Kamala Harris,46.1
Spry Strategies,IVR/Text-to-Web,Arizona,600,lv,Donald Trump,46.4
Spry Strategies,IVR/Text-to-Web,Arizona,600,lv,Robert F. Kennedy,2.3
Spry Strategies,IVR/Text-to-Web,Arizona,600,lv,Jill Stein,1.4
Spry Strategies,IVR/Text-to-Web,Georgia,600,lv,Kamala Harris,48.9
Spry Strategies,IVR/Text-to-Web,Georgia,600,lv,Donald Trump,49.3
Spry Strategies,IVR/Text-to-Web,Georgia,600,lv,Kamala Harris,46.8
Spry Strategies,IVR/Text-to-Web,Georgia,600,lv,Donald Trump,48.1
Spry Strategies,IVR/Text-to-Web,Georgia,600,lv,Robert F. Kennedy,2.1
Spry Strategies,IVR/Text-to-Web,Georgia,600,lv,Jill Stein,1.4
Spry Strategies,IVR/Text-to-Web,North Carolina,600,lv,Kamala Harris,47.2
Spry Strategies,IVR/Text-to-Web,North Carolina,600,lv,Donald Trump,47.4
Spry Strategies,IVR/Text-to-Web,North Carolina,600,lv,Kamala Harris,46.5
Spry Strategies,IVR/Text-to-Web,North Carolina,600,lv,Donald Trump,45.1
Spry Strategies,IVR/Text-to-Web,North Carolina,600,lv,Robert F. Kennedy,2.9
Spry Strategies,IVR/Text-to-Web,North Carolina,600,lv,Jill Stein,0.6
Spry Strategies,IVR/Text-to-Web,Pennsylvania,600,lv,Kamala Harris,48.2
Spry Strategies,IVR/Text-to-Web,Pennsylvania,600,lv,Donald Trump,47.2
Spry Strategies,IVR/Text-to-Web,Pennsylvania,600,lv,Kamala Harris,46.3
Spry Strategies,IVR/Text-to-Web,Pennsylvania,600,lv,Donald Trump,45
Spry Strategies,IVR/Text-to-Web,Pennsylvania,600,lv,Robert F. Kennedy,4.3
Spry Strategies,IVR/Text-to-Web,Pennsylvania,600,lv,Jill Stein,1.2
Spry Strategies,IVR/Text-to-Web,Wisconsin,600,lv,Kamala Harris,47.9
Spry Strategies,IVR/Text-to-Web,Wisconsin,600,lv,Donald Trump,45.2
Spry Strategies,IVR/Text-to-Web,Wisconsin,600,lv,Kamala Harris,46.3
Spry Strategies,IVR/Text-to-Web,Wisconsin,600,lv,Donald Trump,42.4
Spry Strategies,IVR/Text-to-Web,Wisconsin,600,lv,Robert F. Kennedy,3.3
Spry Strategies,IVR/Text-to-Web,Wisconsin,600,lv,Jill Stein,1.8
InsiderAdvantage,NA,Pennsylvania,800,lv,Kamala Harris,46
InsiderAdvantage,NA,Pennsylvania,800,lv,Donald Trump,46.6
Morning Consult,Online Panel,NA,4000,rv,Kamala Harris,47
Morning Consult,Online Panel,NA,4000,rv,Donald Trump,44
Morning Consult,Online Panel,NA,10527,lv,Kamala Harris,49
Morning Consult,Online Panel,NA,10527,lv,Donald Trump,45
University of New Hampshire Survey Center,Probability Panel,New Hampshire,2048,lv,Kamala Harris,50
University of New Hampshire Survey Center,Probability Panel,New Hampshire,2048,lv,Donald Trump,43
University of New Hampshire Survey Center,Probability Panel,New Hampshire,2048,lv,Robert F. Kennedy,4
University of New Hampshire Survey Center,Probability Panel,New Hampshire,2048,lv,Chase Oliver,0
University of New Hampshire Survey Center,Probability Panel,New Hampshire,2048,lv,Jill Stein,0
University of New Hampshire Survey Center,Probability Panel,New Hampshire,2048,lv,Kamala Harris,52
University of New Hampshire Survey Center,Probability Panel,New Hampshire,2048,lv,Donald Trump,47
University of New Hampshire Survey Center,Probability Panel,Vermont,924,lv,Kamala Harris,67
University of New Hampshire Survey Center,Probability Panel,Vermont,924,lv,Donald Trump,27
University of New Hampshire Survey Center,Probability Panel,Vermont,924,lv,Robert F. Kennedy,3
University of New Hampshire Survey Center,Probability Panel,Vermont,924,lv,Chase Oliver,0
University of New Hampshire Survey Center,Probability Panel,Vermont,924,lv,Cornel West,0
University of New Hampshire Survey Center,Probability Panel,Vermont,924,lv,Kamala Harris,70
University of New Hampshire Survey Center,Probability Panel,Vermont,924,lv,Donald Trump,29
University of New Hampshire Survey Center,Probability Panel,Maine,951,lv,Kamala Harris,55
University of New Hampshire Survey Center,Probability Panel,Maine,951,lv,Donald Trump,38
University of New Hampshire Survey Center,Probability Panel,Maine,951,lv,Robert F. Kennedy,2
University of New Hampshire Survey Center,Probability Panel,Maine,951,lv,Chase Oliver,1
University of New Hampshire Survey Center,Probability Panel,Maine,951,lv,Jill Stein,1
University of New Hampshire Survey Center,Probability Panel,Maine,951,lv,Cornel West,0
University of New Hampshire Survey Center,Probability Panel,Maine,951,lv,Kamala Harris,58
University of New Hampshire Survey Center,Probability Panel,Maine,951,lv,Donald Trump,41
University of New Hampshire Survey Center,Probability Panel,Maine CD-1,490,lv,Kamala Harris,62
University of New Hampshire Survey Center,Probability Panel,Maine CD-1,490,lv,Donald Trump,33
